Time;hGlo;hDif;Tamb;Pload;Wind;Niederschlag; hGloCOSMO; TambCOSMO; NiederCOSMO;Zapfung
2017-03-27 11:15:00;761.7407829;95.77476987;13.2;482.0777778;1.224037037;0.00057;658.56;14.83875;0;0
2017-03-27 11:30:00;757.8027178;97.68390512;13.1;178.7222223;1.334444444;0;667.7;15.165;0;0
2017-03-27 11:45:00;751.1043193;98.30763508;13.74285714;99.99999991;1.073111111;0;661.4975;15.30575;0;0
2017-03-27 12:00:00;742.3683975;98.44690366;14.9;147.9999999;1.144222222;0;655.295;15.4465;0;0
2017-03-27 12:15:00;730.7394386;100.755896;14.58333333;172.2777777;1.177746032;0;649.0925;15.58725;0;0
2017-03-27 12:30:00;713.7418173;102.3672314;15.04285714;226.8666667;1.383698413;0;642.89;15.728;0;0
2017-03-27 12:45:00;692.0476723;104.432706;14.2;159.9999999;1.288555556;0;622.025;15.7585;0;0
2017-03-27 13:00:00;667.7653453;107.8404232;15.1;99.99999991;1.497851852;0.00057;601.16;15.789;0;0
2017-03-27 13:15:00;644.1194758;105.8879544;15;112.1333333;1.33537037;0;580.295;15.8195;0;6.244710764
2017-03-27 13:30:00;612.5703126;104.6067271;14.9;179.0111111;1.257666667;0;559.43;15.85;0;0
2017-03-27 13:45:00;583.3179395;104.192294;15.35;99.99999991;1.208722222;0;528.5075;15.74275;0;0
2017-03-27 14:00:00;553.1892334;101.2221399;15.68333333;99.99999991;1.427407407;0;497.585;15.6355;0;9.741748792
2017-03-27 14:15:00;515.2367369;100.0595627;15;111.9888888;1.032457672;0;466.6625;15.52825;0;0
2017-03-27 14:30:00;466.2568852;101.4712113;16.1;179.1555556;0.903857143;0;435.74;15.421;0;0
2017-03-27 14:45:00;424.4229989;99.35472926;16.5;99.99999991;1.591814815;0;397.615;15.226;0;0
2017-03-27 15:00:00;381.341347;93.87020799;16.1;99.99999991;0.898074074;0;359.49;15.031;0;6.244710764
2017-03-27 15:15:00;337.9467244;87.81435615;16.7;111.8444444;0.970777778;0.000995556;321.365;14.836;0;0
2017-03-27 15:30:00;295.4153083;79.40761242;16.4;179.3;1.177277778;0;283.24;14.641;0;0
2017-03-27 15:45:00;251.9227246;70.06322782;16.5;99.99999991;0.751992063;0;239.2025;14.33525;0;0
2017-03-27 16:00:00;205.2637851;61.17879648;17.2;99.99999991;0.782555556;0;195.165;14.0295;0;0
2017-03-27 16:15:00;162.310986;53.33553813;16.67142857;502.4555555;0.887470899;0;151.1275;13.72375;0;8.243018209
2017-03-27 16:30:00;123.167692;45.07535771;16.73333333;739.4444444;0.962592593;0;107.09;13.418;0;0
2017-03-27 16:45:00;59.25141125;34.00320469;16.6;660.0000001;0.849444444;0;83.5205;12.9865;0;0
2017-03-27 17:00:00;21.37896653;22.47994267;15.9;660.0000001;0.776666667;0;59.951;12.555;0;0
2017-03-27 17:15:00;11.53724724;12.84774021;15.08333333;1238.055555;0.586333333;0;36.3815;12.1235;0;7.743441347
2017-03-27 17:30:00;3.165574958;4.549139075;14.1;1104.666667;0.60975;0;12.812;11.692;0;0
2017-03-27 17:45:00;0;0.110832589;13;878.5888889;0.773583333;0;9.609;11.6325;0;0
2017-03-27 18:00:00;0;0;12.8;660.0000001;0.833444444;0;6.406;11.573;0;0
2017-03-27 18:15:00;0;0;12.5;671.4111111;0.726222222;0;3.203;11.5135;0;7.243864486
2017-03-27 18:30:00;0;0;11.3;739.7333333;1.078055556;0;0;11.454;0;0
2017-03-27 18:45:00;0;0;11.7;660.0000001;1.002722222;0;0;11.2785;0;7.493652917
2017-03-27 19:00:00;0;0;11.6;660.0000001;0.409333333;0;0;11.103;0;0
2017-03-27 19:15:00;0;0;11;671.2666667;0.382666667;0;0;10.9275;0;0
2017-03-27 19:30:00;0;0;10.8;739.8777777;0.194805556;0;0;10.752;0;0
2017-03-27 19:45:00;0;0;10.275;660.0000001;0.335083333;0;0;10.6045;0;0
2017-03-27 20:00:00;0;0;10.2;660.0000001;0.257444444;0;0;10.457;0;0
2017-03-27 20:15:00;0;0;10.1;671.1222223;0.282777778;0;0;10.3095;0;0
2017-03-27 20:30:00;0;0;9.9;740.0222222;0.470666667;0;0;10.162;0;0
2017-03-27 20:45:00;0;0;9.7;659.3777778;0.419888889;0;0;10.003675;0;0
2017-03-27 21:00:00;0;0;9.5;99.99999991;0.250074074;0;0;9.84535;0;0
2017-03-27 21:15:00;0;0;9;110.9777777;0.389898148;0;0;9.687025;0;0
2017-03-27 21:30:00;0;0;8.7;180.1666667;0.367027778;0;0;9.5287;0;0
2017-03-27 21:45:00;0;0;8.7;99.99999991;0.377111111;0;0;9.3946;0;0
2017-03-27 22:00:00;0;0;8.2;99.99999991;0.421518519;0;0;9.2605;0;0
2017-03-27 22:15:00;0;0;8;110.8333333;0.432814815;0;0;9.1264;0;0
2017-03-27 22:30:00;0;0;7.8;180.3111112;0.486555556;0;0;8.9923;0;0
2017-03-27 22:45:00;0;0;7.8;99.99999991;0.190111111;0;0;8.767575;0;0
2017-03-27 23:00:00;0;0;7.1;99.99999991;0.336666667;0;0;8.54285;0;0
2017-03-27 23:15:00;0;0;7.1;110.6888888;0.330777778;0;0;8.318125;0;5.994922334
2017-03-27 23:30:00;0;0;7;180.4555556;0.346666667;0;0;8.0934;0;0
2017-03-27 23:45:00;0;0;6.3;99.99999991;0.359388889;0;0;7.856275;0;0
2017-03-28 00:00:00;0;0;6.5;99.99999991;0.489833333;0;0;7.61915;0;0
2017-03-28 00:15:00;0;0;6.9;110.5444444;0.502;0;0;7.382025;0;0
2017-03-28 00:30:00;0;0;5.8;180.6;0.658222222;0;0;7.1449;0;0
2017-03-28 00:45:00;0;0;5.6;99.99999991;0.308027778;0;0;7.1071;0;0
2017-03-28 01:00:00;0;0;6;99.99999991;0.438972222;0;0;7.0693;0;0
2017-03-28 01:15:00;0;0;5.7;110.3999999;0.465444444;0;0;7.0315;0;0
2017-03-28 01:30:00;0;0;6;180.7444445;0.441666667;0;0;6.9937;0;0
2017-03-28 01:45:00;0;0;5.1;99.99999991;0.522333333;0;0;7.170825;0;0
2017-03-28 02:00:00;0;0;4.9;99.99999991;0.516333333;0;0;7.34795;0;0
2017-03-28 02:15:00;0;0;5.7;110.2555555;0.484962963;0;0;7.525075;0;0
2017-03-28 02:30:00;0;0;5.233333333;180.8888889;0.475009259;0;0;7.7022;0;0
2017-03-28 02:45:00;0;0;5.3;99.99999991;0.412027778;0;0;7.8511;0;0
2017-03-28 03:00:00;0;0;5.6;99.99999991;0.251277778;0;0;8;0;0
2017-03-28 03:15:00;0;0;5.2;110.111111;0.413166667;0;0;8.1489;0;0
2017-03-28 03:30:00;0;0;4.6;181.0333334;0.312666667;0;0;8.2978;0;0
2017-03-28 03:45:00;0;0;4.5;99.99999991;0.587583333;0;0;8.1572;0;0
2017-03-28 04:00:00;0;0;5;99.99999991;0.788305556;0;0;8.0166;0;0
2017-03-28 04:15:00;0;0;3.9;109.9666666;0.862;0;0;7.876;0;0
2017-03-28 04:30:00;0;0;4.1;181.1777778;0.595111111;0;0;7.7354;0;0
2017-03-28 04:45:00;0;0;4.3;99.99999991;0.482222222;0;4.15325;7.224475;0;21.98138189
2017-03-28 05:00:00;0.599202185;1.385716176;4.6;211.9999999;0.485222222;0;8.3065;6.71355;0;22.73074718
2017-03-28 05:15:00;6.701455862;8.04125775;3.533333333;705.8222223;0.424555556;0;12.45975;6.202625;0;15.48688269
2017-03-28 05:30:00;14.94269191;16.21355135;4.2;801.3222222;0.363555556;0;16.613;5.6917;0;29.22524638
2017-03-28 05:45:00;23.42667781;24.42276251;4.6;708.0000001;0.374277778;0;43.52725;6.0813;0;0
2017-03-28 06:00:00;31.98136198;32.88018257;3.9;720.0000001;0.358277778;0;70.4415;6.4709;0;0
2017-03-28 06:15:00;42.15333982;42.48519598;3.9;681.6777778;0.475444444;0;97.35575;6.8605;0;0
2017-03-28 06:30:00;199.9692825;54.91690513;4.5;380.5777777;0.812666667;0;124.27;7.2501;0;0
2017-03-28 06:45:00;240.5738712;63.40816881;6.6;99.99999991;1.250555556;0;161.2575;8.029325;0;0
2017-03-28 07:00:00;271.458686;71.81791185;7.7;99.99999991;1.725555556;0;198.245;8.80855;0;0
2017-03-28 07:15:00;333.9653532;77.69544736;8.4;109.5333333;1.840907407;0;235.2325;9.587775;0;0
2017-03-28 07:30:00;376.7752294;85.54606384;9.2;181.6111112;1.988537037;0;272.22;10.367;0;0
2017-03-28 07:45:00;416.5642171;93.23831656;9.7;99.99999991;1.403603175;0;310.5;11.0485;0;0
2017-03-28 08:00:00;450.5840207;107.3649564;10.3;99.99999991;1.444396825;0;348.78;11.73;0;0
2017-03-28 08:15:00;492.7145034;112.4901382;10.8;109.3888888;1.237592593;0;387.06;12.4115;0;0
2017-03-28 08:30:00;533.6584466;115.9420287;11.2;181.7555556;1.706185185;0;425.34;13.093;0;0
2017-03-28 08:45:00;557.6480062;119.6976608;11.9;99.99999991;1.405095238;0;456.2975;13.7245;0;0
2017-03-28 09:00:00;604.5307613;115.7301687;12.2;1335.333333;0.937071429;0;487.255;14.356;0;0
2017-03-28 09:15:00;635.1280388;113.5039526;12.9;443.5777777;0.942452381;0;518.2125;14.9875;0;7.243864486
2017-03-28 09:30:00;660.9074017;111.1800364;13.5;510.5666667;0.884349206;0;549.17;15.619;0;0
2017-03-28 09:45:00;686.4846173;111.6427028;14.9;422.9999999;0.833031746;0.00057;569.01;16.02875;0;14.7375174
2017-03-28 10:00:00;711.0375004;110.7814365;15.7;1163.455556;0.808777778;0;588.85;16.4385;0;8.9923835
2017-03-28 10:15:00;727.4371623;109.1831749;16.2;987.1555555;0.852238095;0;608.69;16.84825;0;0
2017-03-28 10:30:00;742.6890076;108.7156626;16;1680.388889;0.912873016;0;628.53;17.258;0;0
2017-03-28 10:45:00;749.2987306;110.4739456;16.4;936.2333334;1.006555556;0.000995556;632.145;17.53;0;0
2017-03-28 11:00:00;754.7092989;113.4996047;16.4;468.5111111;1.199277778;0;635.76;17.802;0;0
2017-03-28 11:15:00;755.6376753;114.2100693;16.9;478.6111111;1.014722222;0;639.375;18.074;0;0
2017-03-28 11:30:00;754.0525577;115.5593381;17.3;182.1888889;1.108111111;0.000266667;642.99;18.346;0;0
2017-03-28 11:45:00;747.2988837;118.7418739;17.5;99.99999991;1.332111111;0.001253333;621.1225;18.3245;0;0
2017-03-28 12:00:00;738.0789653;121.395146;17.8;147.9999999;1.308222222;0;599.255;18.303;0;0
2017-03-28 12:15:00;728.1775039;122.8216665;17.4;168.811111;1.00562963;0.00168;577.3875;18.2815;0;0
2017-03-28 12:30:00;712.341531;125.44198;18.2;230.3333334;1.122100529;0;555.52;18.26;0;0
2017-03-28 12:45:00;692.1093958;127.7326644;18.17142857;159.9999999;1.239269841;0.000886667;544.025;18.18175;0;0
2017-03-28 13:00:00;671.1571311;126.6285341;18.5;99.99999991;1.288722222;0;532.53;18.1035;0;0
2017-03-28 13:15:00;646.9409758;128.3550086;18.4;108.6666666;1.197436508;0;521.035;18.02525;0;0
2017-03-28 13:30:00;616.2714774;132.4107375;18.4;182.4777778;1.071571429;0;509.54;17.947;0;0
2017-03-28 13:45:00;577.0321339;137.1942742;19;99.99999991;1.180121693;0;487.0925;17.8395;0;7.493652917
2017-03-28 14:00:00;545.8096737;136.7345828;19.3;99.99999991;1.228703704;0;464.645;17.732;0;0
2017-03-28 14:15:00;464.5476719;144.5049632;19.5;108.5222221;1.214111111;0.002513333;442.1975;17.6245;0;0
2017-03-28 14:30:00;467.1430478;154.803691;19.3;182.6222223;1.096111111;0;419.75;17.517;0;0
2017-03-28 14:45:00;430.9052091;151.0558325;19.8;99.99999991;1.124222222;0;379.965;17.36425;0;0
2017-03-28 15:00:00;391.1251146;146.1890536;19.6;99.99999991;1.063730159;0;340.18;17.2115;0;0
2017-03-28 15:15:00;253.3068009;123.2795234;18.95714286;108.3777777;0.982603175;0;300.395;17.05875;0;0
2017-03-28 15:30:00;149.7428167;96.69038655;19.5;554.8555556;1.023444444;0;260.61;16.906;0;0
2017-03-28 15:45:00;97.26557651;86.17882171;18.83333333;660.0000001;0.94462963;0;218.8145;16.749;0;8.74259507
2017-03-28 16:00:00;92.00030175;92.05081685;18.1;660.0000001;0.763481481;0;177.019;16.592;0;0
2017-03-28 16:15:00;161.0824338;100.6309524;17.7;668.2333334;1.601365079;0;135.2235;16.435;0;0
2017-03-28 16:30:00;91.71179275;89.82985002;17.8;742.911111;1.224227513;0;93.428;16.278;0;7.243864486
2017-03-28 16:45:00;56.64784472;56.83281318;17.5;660.0000001;1.600666667;0;73.1035;15.86025;0;0
2017-03-28 17:00:00;39.05427857;39.70508934;17.1;660.0000001;1.520915344;0;52.779;15.4425;0;0
2017-03-28 17:15:00;19.63669563;20.56650336;16.9;1234.588889;1.066380952;0;32.4545;15.02475;0;0
2017-03-28 17:30:00;2.792227493;4.253409626;16.1;1108.133333;0.590555556;0;12.13;14.607;0;0
2017-03-28 17:45:00;0;0.099385204;15.4;878.5888889;1.277555556;0;9.0975;14.5055;0;6.994076056
2017-03-28 18:00:00;0;0;15.1;660.0000001;1.165666667;0;6.065;14.404;0;0
2017-03-28 18:15:00;0;0;15.2;667.9444445;1.303037037;0;3.0325;14.3025;0;0
2017-03-28 18:30:00;0;0;15.2;743.1999999;0.653351852;0;0;14.201;0;0
2017-03-28 18:45:00;0;0;14.9;660.0000001;0.407722222;0;0;14.054;0;0
2017-03-28 19:00:00;0;0;14.6;660.0000001;0.588333333;0;0;13.907;0;0
2017-03-28 19:15:00;0;0;14.5;667.8;0.790388889;0;0;13.76;0;0
2017-03-28 19:30:00;0;0;14.6;743.3444444;0.321611111;0;0;13.613;0;0
2017-03-28 19:45:00;0;0;13.8;660.0000001;0.634111111;0;0;13.46325;0;0
2017-03-28 20:00:00;0;0;13.5;660.0000001;0.494222222;0;0;13.3135;0;0
2017-03-28 20:15:00;0;0;12.7;667.6555556;0.506583333;0;0;13.16375;0;0
2017-03-28 20:30:00;0;0;12.6;743.4888888;0.723361111;0;0;13.014;0;0
2017-03-28 20:45:00;0;0;12.3;659.3777778;0.775611111;0;0;12.9585;0;0
2017-03-28 21:00:00;0;0;11.7;99.99999991;1.089333333;0;0;12.903;0;0
2017-03-28 21:15:00;0;0;11.8;107.511111;0.694416667;0;0;12.8475;0;0
2017-03-28 21:30:00;0;0;10.7;183.6333334;0.486361111;0;0;12.792;0;0
2017-03-28 21:45:00;0;0;10.9;99.99999991;0.600666667;0;0;12.676;0;0
2017-03-28 22:00:00;0;0;11;99.99999991;0.433666667;0;0;12.56;0;0
2017-03-28 22:15:00;0;0;10.1;107.3666666;0.866888889;0;0;12.444;0;0
2017-03-28 22:30:00;0;0;10.5;183.7777778;0.852111111;0;0;12.328;0;0
2017-03-28 22:45:00;0;0;10.7;99.99999991;0.581888889;0;0;12.26;0;0
2017-03-28 23:00:00;0;0;10.5;99.99999991;1.156333333;0;0;12.192;0;0
2017-03-28 23:15:00;0;0;11;107.2222221;0.866333333;0;0;12.124;0;0
2017-03-28 23:30:00;0;0;10.5;183.9222223;0.544777778;0;0;12.056;0;0
2017-03-28 23:45:00;0;0;9.8;99.99999991;0.555185185;0;0;11.98025;0;0
2017-03-29 00:00:00;0;0;9.9;99.99999991;0.595092593;0;0;11.9045;0;0
2017-03-29 00:15:00;0;0;9.3;107.0777777;0.4105;0;0;11.82875;0;0
2017-03-29 00:30:00;0;0;8.7;184.0666667;0.387444444;0;0;11.753;0;0
2017-03-29 00:45:00;0;0;8.3;99.99999991;0.535444444;0;0;11.6025;0;0
2017-03-29 01:00:00;0;0;8.4;99.99999991;0.837583333;0;0;11.452;0;0
2017-03-29 01:15:00;0;0;9.3;106.9333333;0.901194444;0;0;11.3015;0;0
2017-03-29 01:30:00;0;0;7.8;184.2111112;0.672222222;0;0;11.151;0;0
2017-03-29 01:45:00;0;0;8.1;99.99999991;1.006296296;0;0;8.36325;0;0
2017-03-29 02:00:00;0;0;9.7;99.99999991;0.490398148;0;0;5.5755;0;0
2017-03-29 02:15:00;0;0;9.7;106.7888888;0.721416667;0;0;2.78775;0;0
2017-03-29 02:30:00;0;0;7.6;184.3555556;0.515555556;0;0;0;0;0
2017-03-29 02:45:00;0;0;7.6;99.99999991;0.263166667;0;0;0;0;0
2017-03-29 03:00:00;0;0;7.2;99.99999991;0.445833333;0;0;0;0;0
2017-03-29 03:15:00;0;0;7.2;106.6444444;0.399888889;0;0;0;0;0
2017-03-29 03:30:00;0;0;7.1;184.5;0.400740741;0;0;0;0;0
2017-03-29 03:45:00;0;0;7.4;99.99999991;0.458814815;0;0;0;0;0
2017-03-29 04:00:00;0;0;8.3;99.99999991;0.651777778;0;0;0;0;0
2017-03-29 04:15:00;0;0;8.9;106.4999999;0.776333333;0;0;0;0;0
2017-03-29 04:30:00;0;0;9.2;184.6444445;0.664361111;0;0;0;0;0
2017-03-29 04:45:00;0;0;7.8;99.99999991;0.458194445;0;0;0;0;84.67827796
2017-03-29 05:00:00;0.824379244;1.947762442;7.6;211.9999999;0.403888889;0;0;0;0;22.23117032
2017-03-29 05:15:00;10.3235376;11.72089202;7.7;705.0222223;0.788;0;0;0;0;36.96868772
2017-03-29 05:30:00;29.76144368;30.68456734;8.2;804.7888888;0.838111111;0;0;0;0;13.73836368
2017-03-29 05:45:00;47.08283522;47.54527116;8.6;708.0000001;1.043888889;0;0;0;0;0
2017-03-29 06:00:00;52.4614658;52.64304452;8.8;720.0000001;1.17815873;0;0;0;0;8.9923835
2017-03-29 06:15:00;65.22678563;63.14565589;8.8;666.2111112;1.168063492;0;0;0;0;0
2017-03-29 06:30:00;108.2713719;71.60984001;9;744.9333333;1.263;0;0;0;0;0
2017-03-29 06:45:00;209.5099584;83.42237258;9.5;238.1333333;1.629746032;0;0;0;0;0
2017-03-29 07:00:00;275.7250376;92.53509021;9.757142857;99.99999991;1.347142857;0;0;0;0;0
2017-03-29 07:15:00;326.4344521;100.1596972;10.2;106.0666666;1.561444444;0;0;0;0;0
2017-03-29 07:30:00;367.9116552;107.4449869;11;185.0777778;1.255222222;0;0;0;0;0
2017-03-29 07:45:00;413.4210463;113.1689379;11.95;99.99999991;1.409714286;0;0;0;0;0
2017-03-29 08:00:00;453.864288;117.1209804;11.8;99.99999991;1.320730159;0;0;0;0;0
2017-03-29 08:15:00;491.4142801;118.7687626;12.2;105.9222221;0.977111111;0;0;0;0;0
2017-03-29 08:30:00;529.3863977;122.123759;13.1;185.2222223;0.838888889;0;0;0;0;0
2017-03-29 08:45:00;566.0574885;124.7649254;13.7;99.99999991;0.769031746;0.00064;0;0;0;0
2017-03-29 09:00:00;602.6808633;127.8504417;14.7;1352.333333;0.776579365;0;0;0;0;0
2017-03-29 09:15:00;635.405716;130.5313173;13.8;428.7777777;0.662685185;0;0;0;0;0
2017-03-29 09:30:00;664.1996622;131.6749342;15.1;508.3666667;0.809783069;0;0;0;0;0
2017-03-29 09:45:00;690.0676405;130.7445785;15.1;422.9999999;0.66047619;0;0;0;0;0
2017-03-29 10:00:00;711.5574984;130.27353;15.5;1163.455556;0.780444444;0;0;0;0;8.243018209
2017-03-29 10:15:00;731.6866296;129.8912441;16.03333333;970.7;1.121666667;0;0;0;0;0
2017-03-29 10:30:00;744.7571833;128.614336;16.33333333;1707.377778;0.983111111;0;0;0;0;0
2017-03-29 10:45:00;756.4478606;129.4003103;16.2;929.8222222;0.798904762;0;0;0;0;0
2017-03-29 11:00:00;770.6512544;140.0574253;16.9;468.5111111;1.26807672;0;0;0;0;0
2017-03-29 11:15:00;781.4904067;157.9211861;17.4;475.1444444;1.125037037;0;0;0;0;0
2017-03-29 11:30:00;744.4387913;174.1071269;17.88333333;185.6555556;1.176965608;0;0;0;0;0
2017-03-29 11:45:00;730.8375903;176.264719;17.9;99.99999991;1.096460317;0.001706667;0;0;0;0
2017-03-29 12:00:00;737.8134672;170.7329165;18.1;150.6666666;0.913888889;0;0;0;0;0
2017-03-29 12:15:00;730.9437534;175.3282452;18.8;153.3444444;1.086047619;0.000886667;0;0;0;6.494499195
2017-03-29 12:30:00;684.2687544;178.7791007;19;245.8;1.096428571;0;0;0;0;0
2017-03-29 12:45:00;668.7077083;171.5737803;19.2;147.9999999;1.204857143;0;0;0;0;0
2017-03-29 13:00:00;669.1392005;173.1275229;18.8;99.99999991;1.263285714;0;0;0;0;0
2017-03-29 13:15:00;604.99264;181.6071333;19.1;105.1999999;1.227428571;0;0;0;0;7.243864486
2017-03-29 13:30:00;589.9926789;170.8405359;19.72857143;185.9444445;1.736174603;0.000902222;0;0;0;0
2017-03-29 13:45:00;548.7605553;159.3567675;18.93333333;99.99999991;1.543777778;0.000995556;0;0;0;0
2017-03-29 14:00:00;518.2218448;146.1981206;19.2;99.99999991;1.555634921;0;0;0;0;5.495345472
2017-03-29 14:15:00;503.0771832;135.4743576;19.5;105.0555555;2.783809524;0;0;0;0;0
2017-03-29 14:30:00;472.7706791;130.9547818;18.8;186.0888889;2.164555556;0;0;0;0;0
2017-03-29 14:45:00;415.311663;130.0624062;18.5;99.99999991;2.123388889;0;0;0;0;0
2017-03-29 15:00:00;395.7938444;119.368933;18.65;99.99999991;1.958230159;0;0;0;0;0
2017-03-29 15:15:00;350.390723;106.5756676;18.9;104.911111;1.842634921;0;0;0;0;0
2017-03-29 15:30:00;292.8822236;100.0750581;18.7;186.2333334;1.539931217;0;0;0;0;0
2017-03-29 15:45:00;226.1832566;91.61123779;18.9;99.99999991;1.635592593;0;0;0;0;7.493652917
2017-03-29 16:00:00;157.0618543;80.19952352;18.9;373.1555555;1.807873016;0;0;0;0;0
2017-03-29 16:15:00;135.0795926;71.86600682;18.3;664.7666667;1.477904762;0;0;0;0;0
2017-03-29 16:30:00;115.482725;63.11921008;18.2;746.3777777;1.199333333;0;0;0;0;0
2017-03-29 16:45:00;73.45888995;47.33323339;18.4;660.0000001;1.188277778;0;0;0;0;7.493652917
2017-03-29 17:00:00;31.94863635;32.67674325;17.15;660.0000001;1.178833333;0;0;0;0;8.243018209
2017-03-29 17:15:00;16.57085147;17.76760888;16.9;1231.122222;0.962777778;0;0;0;0;9.991537223
2017-03-29 17:30:00;4.760094312;5.73273961;16.4;1111.6;1.430027778;0;0;0;0;6.994076056
2017-03-29 17:45:00;0.000107927;0.101993347;15.7;878.5888889;0.924527778;0;0;0;0;0
2017-03-29 18:00:00;0;0;15.5;660.0000001;1.406;0;0;0;0;7.743441347
2017-03-29 18:15:00;0;0;14.7;664.4777778;1.345148148;0.000948889;0;0;0;7.993229778
2017-03-29 18:30:00;0;0;14.6;746.6666666;0.954851852;0;0;0;0;9.741748792
2017-03-29 18:45:00;0;0;14.2;660.0000001;1.433222222;0;0;0;0;0
2017-03-29 19:00:00;0;0;14.1;660.0000001;0.554148148;0;0;0;0;0
2017-03-29 19:15:00;0;0;13.8;664.3333334;0.530518519;0;0;0;0;0
2017-03-29 19:30:00;0;0;13.6;746.811111;0.410444444;0;0;0;0;0
2017-03-29 19:45:00;0;0;13.1;660.0000001;0.330111111;0;0;0;0;0
2017-03-29 20:00:00;0;0;12.9;660.0000001;0.447333333;0;0;0;0;0
2017-03-29 20:15:00;0;0;12.2;664.1888889;0.403222222;0;0;0;0;0
2017-03-29 20:30:00;0;0;12.5;746.9555555;0.428111111;0;0;0;0;0
2017-03-29 20:45:00;0;0;12.4;659.3777778;0.347;0;0;0;0;0
2017-03-29 21:00:00;0;0;12.2;99.99999991;0.464148148;0;0;0;0;0
2017-03-29 21:15:00;0;0;11.8;104.0444444;0.45962963;0;0;0;0;0
2017-03-29 21:30:00;0;0;11;187.1000001;0.192444444;0;0;0;0;0
2017-03-29 21:45:00;0;0;10.9;99.99999991;0.321666667;0;0;0;0;0
2017-03-29 22:00:00;0;0;11.2;99.99999991;0.425833333;0;0;0;0;0
2017-03-29 22:15:00;0;0;11;103.8999999;0.585166667;0;0;0;0;0
2017-03-29 22:30:00;0;0;10.9;187.2444445;0.624777778;0;0;0;0;0
2017-03-29 22:45:00;0;0;10.9;99.99999991;0.369111111;0;0;0;0;0
2017-03-29 23:00:00;0;0;10.3;99.99999991;0.534888889;0;0;0;0;0
2017-03-29 23:15:00;0;0;10.3;103.7555555;0.673555556;0;0;0;0;0
2017-03-29 23:30:00;0;0;9.7;187.3888889;0.677444444;0;0;0;0;0
2017-03-29 23:45:00;0;0;8.7;99.99999991;0.480777778;0;0;0;0;0
2017-03-30 00:00:00;0;0;8.4;99.99999991;0.378166667;0;0;0;0;6.994076056
2017-03-30 00:15:00;0;0;9;103.611111;0.468722222;0;0;0;0;0
2017-03-30 00:30:00;0;0;8.366666667;187.5333334;0.321555556;0;0;0;0;0
2017-03-30 00:45:00;0;0;8.6;99.99999991;0.358666667;0;0;0;0;0
2017-03-30 01:00:00;0;0;8.6;99.99999991;0.418666667;0;0;0;0;0
2017-03-30 01:15:00;0;0;8;103.4666666;0.337;0;0;0;0;0
2017-03-30 01:30:00;0;0;8;187.6777778;0.450333333;0;0;0;0;0
2017-03-30 01:45:00;0;0;7.5;99.99999991;0.355888889;0;0;0;0;0
2017-03-30 02:00:00;0;0;7.5;99.99999991;0.385222222;0;0;0;0;0
2017-03-30 02:15:00;0;0;7.6;103.3222221;0.322111111;0;0;0;0;0
2017-03-30 02:30:00;0;0;7.6;187.8222223;0.350740741;0;0;0;0;0
2017-03-30 02:45:00;0;0;7.5;99.99999991;0.161787037;0;0;0;0;0
2017-03-30 03:00:00;0;0;7.3;99.99999991;0.573138889;0;0;0;0;0
2017-03-30 03:15:00;0;0;6.7;103.1777777;0.486407407;0;0;0;0;0
2017-03-30 03:30:00;0;0;7;187.9666667;0.33587037;0;0;0;0;0
2017-03-30 03:45:00;0;0;6.9;99.99999991;0.3505;0;0;0;0;0
2017-03-30 04:00:00;0;0;7;99.99999991;0.334555556;0;0;0;0;0
2017-03-30 04:15:00;0;0;6.8;103.0333332;0.356851852;0;0;0;0;0
2017-03-30 04:30:00;0;0;6.9;188.1111112;0.439703704;0;0;0;0;0
2017-03-30 04:45:00;0;0;7;99.99999991;0.649;0;0;0;0;31.47334225
2017-03-30 05:00:00;0.763002747;1.577214385;7;211.9999999;0.497;0;0;0;0;0
2017-03-30 05:15:00;7.686712934;9.015791342;6.3;710.8888889;0.412222222;0;0;0;0;7.493652917
2017-03-30 05:30:00;18.37215937;19.45621463;6.5;796.2555555;0.508301587;0;0;0;0;0
2017-03-30 05:45:00;28.51026995;29.54118987;6.2;720.0000001;0.374698413;0;0;0;0;0
2017-03-30 06:00:00;38.49288628;39.41211933;6.883333333;708.0000001;0.760111111;0;0;0;0;0
2017-03-30 06:15:00;66.35489232;52.12088834;8.1;674.7444445;1.485222222;0;0;0;0;7.743441347
2017-03-30 06:30:00;209.0678777;67.38333462;10.1;227.6;1.253873016;0;0;0;0;7.743441347
2017-03-30 06:45:00;237.5436108;78.46401568;10.6;99.99999991;1.444015873;0;0;0;0;0
2017-03-30 07:00:00;290.3911214;90.61989191;10.9;99.99999991;1.467074074;0;0;0;0;0
2017-03-30 07:15:00;340.5827154;103.9497465;11.13333333;102.5999999;1.780925926;0;0;0;0;0
2017-03-30 07:30:00;374.5721076;122.8167523;11.7;188.5444445;1.251;0;0;0;0;0
2017-03-30 07:45:00;410.5729736;146.2904519;12.6;99.99999991;1.046740741;0;0;0;0;0
2017-03-30 08:00:00;377.2362682;152.2474796;13;99.99999991;1.187592593;0;0;0;0;0
2017-03-30 08:15:00;438.0688781;143.0063752;13.88333333;102.4555555;0.769206349;0.000995556;0;0;0;0
2017-03-30 08:30:00;527.6866569;127.4073401;13.6;188.6888889;0.730793651;0;0;0;0;0
2017-03-30 08:45:00;588.2163454;124.5374404;14.3;99.99999991;0.577666667;0;0;0;0;8.74259507
